Ticker,Description,"Change 1h, %","Change 4h, %",Change from Open %,Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,Yearly Performance,5Y Performance,Sector
S,"SentinelOne, Inc.",-0.25280899,-0.25280899,3.91812865,2.47981546,7.6969697,5.39739027,17.37120211,3.01449275,-16.57276995,-61.36956522,Technology Services
FFBC,First Financial Bancorp.,-0.14778325,-0.14778325,3.10274669,2.47724975,5.40821633,3.41836735,-12.47841105,-1.88770571,-14.07376007,-26.7966775,Finance
PFIS,Peoples Financial Services Corp.,0.33613445,2.65291083,2.84237726,2.47670427,3.28719723,4.21446384,-9.8381877,1.02133317,-17.16551041,0.65028902,Finance
SNCE,"Science 37 Holdings, Inc.",0,0,3.04172951,2.475,1.20987654,2.475,86.31818182,10.78378378,-62.39449541,-95.88453815,Commercial Services
ALL,Allstate Corporation (The),0.10942629,0.10942629,2.28525769,2.47358309,6.39128989,14.89991922,23.45452792,8.16223067,-4.69773675,36.90909091,Finance
ASIX,AdvanSix Inc.,-0.09368308,-0.09368308,3.64456786,2.47083047,3.71656825,-3.92535393,-20.69057105,-24.19395786,-8.26420891,-2.45017968,Process Industries
FREE,"Whole Earth Brands, Inc.",0.07309942,0.07309942,2.1641791,2.47005988,4.02735562,-4.93055556,-14.4375,45.63829787,0.07309942,-64.64359504,Consumer Non-Durables
CNMD,CONMED Corporation,0.05126102,0.05126102,3.72300819,2.46952501,4.42278861,-3.31184928,-27.13890757,-14.35221783,25.46320124,33.04680038,Health Technology
THFF,First Financial Corporation Indiana,-0.14654162,2.55869958,2.52783629,2.46616541,2.99274486,0.76900325,-4.21703683,-2.29423573,-29.1536702,-31.44869215,Finance
BAC,Bank of America Corporation,-0.23380841,-0.23380841,2.23659889,2.46387551,3.3445441,1.00438276,-10.47264487,-7.32238606,-17.10131894,-2.07152975,Finance
LFT,"Lument Finance Trust, Inc.",0.97087379,0.97087379,2.97029703,2.46305419,1.46341463,0,-2.34741784,5.58375635,-7.14285714,-41.4084507,Finance
FOLD,"Amicus Therapeutics, Inc.",-0.2764977,-0.2764977,2.85171103,2.46212121,3.63984674,-11.01973684,-19.73293769,-6.72413793,1.59624413,-11.96094386,Health Technology
FIVE,"Five Below, Inc.",-0.07972892,-0.07972892,2.43752919,2.4614576,6.7699142,9.0459913,-13.09376393,-12.2725,31.0833022,52.58283329,Retail Trade
AMPL,"Amplitude, Inc.",-0.14097744,-0.14097744,3.962818,2.45901639,5.72139303,-8.16767502,-8.9545844,-11.08786611,-29.68232958,-78.75,Technology Services
TNL,Travel  Leisure Co.,-0.22785531,-0.22785531,1.712627,2.45614035,5.25683388,-4.60114348,-19.18819188,-11.40328698,-7.47293372,-5.95813205,Consumer Services
GTES,Gates Industrial Corporation plc,-0.21729683,-0.21729683,2.82258065,2.45535714,3.19244604,-1.1627907,-14.3017177,-13.00227445,10.54913295,-29.21036397,Producer Manufacturing
APGE,"Apogee Therapeutics, Inc.",-0.38186158,-0.38186158,1.90429688,2.45459008,4.4022011,-2.01877934,2.00391007,-2.93023256,-2.93023256,-2.93023256,Health Technology
RIOT,"Riot Platforms, Inc.",-0.61823802,-0.61823802,4.32972973,2.44692144,5.46994536,3.43515541,-48.22693133,-17.72804774,60.57404326,241.00706714,Technology Services
EIG,Employers Holdings Inc,-0.24038462,-0.24038462,2.64654959,2.44384103,4.01002506,3.87984981,15.56669451,-2.62787424,15.43810848,-3.08267165,Finance
CBT,Cabot Corporation,-0.01043079,-0.01043079,3.07526882,2.44371616,4.69637396,3.78951927,3.46092963,-2.83146371,9.72985348,32.7700831,Process Industries
FRST,Primis Financial Corp.,-0.06234719,2.44235589,2.05867665,2.44235589,3.21843434,0.30552147,-9.16777778,-15.373706,-34.6008,-47.76421725,Finance
PK,Park Hotels & Resorts Inc.,-0.36217304,-0.36217304,2.86783042,2.44205298,5.05093379,0.44642857,-7.92410714,3.55648536,2.18827415,-58.06506269,Finance
NET,"Cloudflare, Inc.",-0.35227447,-0.35227447,4.93548387,2.44056054,6.37671681,3.20431472,-11.97402246,5.85746827,33.40168136,249.78494624,Technology Services
SWN,Southwestern Energy Company,0.07215007,0.07215007,2.28613569,2.43722304,3.04606241,7.51937984,10.96,39.25702811,7.02160494,23.61853832,Energy Minerals
PCTY,Paylocity Holding Corporation,-0.2045687,-0.2045687,2.26603444,2.43475652,5.08796225,12.76279582,-8.76747707,4.93188569,-7.48634127,203.63070539,Technology Services
BCBP,"BCB Bancorp, Inc. (NJ)",0.09339701,2.25022502,2.15827338,2.43462579,4.22018349,1.97486535,-9.62609387,3.366697,-35.27065527,-13.87414708,Finance
HTBI,"HomeTrust Bancshares, Inc.",0.23820867,0.23820867,3.1372549,2.43427459,2.88508557,-2.90724504,-9.81568796,-5.60789592,-7.02607159,-24.34376124,Finance
RUSHA,"Rush Enterprises, Inc.",-0.19351717,-0.19351717,2.89276808,2.43296922,3.5902586,1.0531472,-0.14525888,13.66385548,30.92864234,152.88724171,Retail Trade
DTIL,"Precision BioSciences, Inc.",-0.03249919,-0.03249919,0.65445026,2.43090243,2.49916694,-9.87401113,-52.5308642,-65.86015538,-77.21481481,-98.26704225,Health Technology
INST,"Instructure Holdings, Inc.",0.03707824,0.03707824,3.21346595,2.42976462,4.29068419,6.22047244,0.29739777,4.16988417,27.92792793,17.04989154,Technology Services
SKX,"Skechers U.S.A., Inc.",-0.27586207,-0.27586207,2.53292806,2.4291498,5.21938033,3.37078652,-6.01783061,1.38248848,42.61555806,94.765204,Consumer Non-Durables
IRON,"Disc Medicine, Inc.",-0.55819723,-0.55819723,2.75582141,2.42759796,2.60238908,2.38399319,4.33839479,84.92887351,188.0239521,-53.07317073,Health Technology
ORRF,Orrstown Financial Services Inc,-0.52583448,1.6588785,2.04033771,2.42467043,3.79293893,3.54593051,8.18000995,14.5,-12.40185222,-7.42553191,Finance
AEY,"ADDvantage Technologies Group, Inc.",-6.1317184,-2.05371248,-2.43902439,2.42290749,-2.34913335,-2.10526316,-36.94915254,-63.92552366,-81.85365854,-72.14734951,Distribution Services
BKE,"Buckle, Inc. (The)",-0.21321962,-0.21321962,2.87221571,2.42194339,5.37376163,5.1212938,-0.51020408,2.87221571,0.60189166,74.62686567,Retail Trade
SRRK,Scholar Rock Holding Corporation,0,0,-2.98165138,2.42130751,7.90816327,19.15492958,17.17451524,21.72661871,19.49152542,-53.51648352,Health Technology
SEM,Select Medical Holdings Corporation,-0.12427506,-0.12427506,3.20924262,2.42038217,4.10012948,-4.55085081,-20.0265252,-13.82636656,7.48663102,42.46898996,Health Services
LUCD,Lucid Diagnostics Inc.,4.09836066,2.41935484,1.6,2.41935484,4.09836066,8.54700855,-9.28571429,-19.62025316,-26.58959538,-90.03921569,Health Technology
AVNT,Avient Corporation,-0.05904931,-0.05904931,3.60966656,2.41911098,2.91704649,-4.10532276,-16.61742984,-14.94224008,3.51466993,-8.21138211,Process Industries
HCAT,"Health Catalyst, Inc",-0.17241379,-0.17241379,3.39285714,2.41745283,4.01197605,-14.1798419,-32.30709275,-34.74830954,-1.9751693,-77.81042412,Technology Services
BLZE,"Backblaze, Inc.",-0.45167118,-0.45167118,3.37711069,2.41635688,6.37065637,0.18181818,5.55555556,23.26621924,16.49048626,-71,Electronic Technology
VTOL,"Bristow Group, Inc.",-0.24578652,2.41528479,2.78581766,2.41528479,4.10406742,0.85197018,-5.89599205,27.97297297,14.18810289,-17.86643539,Transportation
PROK,ProKidney Corp.,1.69491525,1.69491525,2.76816609,2.4137931,7.22021661,-35.15283843,-74.12891986,-75.4950495,-71.02439024,-70.44776119,Health Technology
FFIN,"First Financial Bankshares, Inc.",-0.25671406,-0.25671406,3.03957568,2.41281427,5.6252614,0.53742038,-17.5481554,-16.06846128,-43.2344347,-10.01247105,Finance
ARRY,"Array Technologies, Inc.",-0.31894602,-0.31894602,1.16402116,2.41028388,-1.64609053,-13.83506084,-5.01738698,-6.04422604,23.35483871,-35.18644068,Electronic Technology
NABL,"N-able, Inc.",-0.11359334,-0.11359334,3.20813772,2.4068323,3.36990596,2.24806202,-10.02728513,0,32.69617706,1.46153846,Technology Services
NUWE,"Nuwellis, Inc.",0,0,12.10526316,2.40384615,16.38072342,-25.52447552,-53.69565217,-75.5341144,-95.73146293,-99.99767459,Health Technology
AMWL,American Well Corporation,0,0,3.39805825,2.40384615,3.39805825,-8.97435897,-52.66666667,-49.0430622,-69.39655172,-95.8251666,Technology Services
AMDS,GraniteShares 1x Short AMD Daily ETF,1.22578094,1.22578094,0,2.4032769,0.82709728,-1.46721476,1.99203187,1.99203187,1.99203187,1.99203187,Miscellaneous
CPSS,"Consumer Portfolio Services, Inc.",-0.31880978,1.90114068,1.95652174,2.40174672,4.80446927,3.41786108,-26.48902821,2.73822563,93.80165289,167.23646724,Finance
LAW,"CS Disco, Inc.",-0.33388982,-0.33388982,3.82608696,2.40137221,6.4171123,-10.09036145,-37.61755486,-0.5,-37.02531646,-86.80954485,Technology Services
RBKB,"Rhinebeck Bancorp, Inc.",2.3692722,2.3692722,1.76923077,2.3993808,1.30168453,-2.3154848,-3.99129173,-12.15139442,-33.78378378,-43.70212766,Finance
TPX,"Tempur Sealy International, Inc.",-0.16525024,-0.16525024,3.39853301,2.39709443,6.0165455,-2.4227042,-6.68578994,14.32819681,64.48852587,252.56356815,Consumer Durables
COLM,Columbia Sportswear Company,-0.22896768,-0.22896768,2.53462418,2.39693836,6.24912916,2.90823212,-1.73324742,-13.70940364,4.38740589,-13.06999544,Consumer Non-Durables
PWOD,"Penns Woods Bancorp, Inc.",0.50691244,2.41840808,2.5146886,2.3943662,5.05780347,3.4629981,-15.85648148,-5.58441558,-8.89724311,-22.1071818,Finance
RH,RH,-0.32619938,-0.32619938,3.23856613,2.39058477,5.04339077,-5.22015433,-32.64516129,1.10972116,3.66570128,100.15976993,Retail Trade
MRC,MRC Global Inc.,-0.22779043,-0.22779043,1.81860465,2.39008419,9.23652695,6.78536585,-0.49545455,16.56549521,21.61666667,-37.73890785,Distribution Services
RNGR,"Ranger Energy Services, Inc.",-0.03589375,-0.03589375,2.38970588,2.38970588,1.86539868,-1.79830748,38.55721393,22.04206836,48.93048128,75.83402783,Industrial Services
LIND,Lindblad Expeditions Holdings Inc.,-0.43541364,-0.43541364,3.31325301,2.3880597,3.62537764,-4.72222222,-35.16068053,-41.26712329,9.58466454,-49.18518519,Consumer Services
CNOB,"ConnectOne Bancorp, Inc.",-0.35901685,-0.35901685,2.79202279,2.38365494,4.27745665,1.17779024,-0.11074197,10.13431013,-25.82236842,-18.59205776,Finance
CBIO,"Catalyst Biosciences, Inc.",0.04653327,2.38095238,0,2.38095238,27.29425696,-10.84387311,-5.90809628,79.16666667,-30.64516129,-95.83333333,Health Technology
PAHC,Phibro Animal Health Corporation,-0.20358306,-0.20358306,2.21017515,2.38095238,4.12064571,-4.03288958,-14.65877437,-20.67961165,-11.83453237,-71.62537624,Health Technology
URI,"United Rentals, Inc.",-0.33969339,-0.33969339,3.32227434,2.38057451,4.27664242,1.57455519,-1.96899965,21.21057576,59.00352113,226.72744375,Finance
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",-0.1497006,2.143951,2.53651038,2.3791251,3.01158301,3.33075136,5.87301587,27.04761905,18.78895815,-18.75761267,Retail Trade
HALO,"Halozyme Therapeutics, Inc.",-0.26322717,-0.26322717,3.75136911,2.37773575,3.66621067,-0.81151832,-9.38658376,8.7543054,-14.6429376,118.76443418,Health Technology
MP,MP Materials Corp.,-0.23476178,-0.23476178,4.02554137,2.37704918,10.66154755,-1.91099476,-24.24181156,-24.02676399,-33.63443146,89.24242424,Non-Energy Minerals
OSTK,"Overstock.com, Inc.",-0.45070423,-0.45070423,1.55261645,2.37681159,17.57656458,11.63084703,-46.09279609,-6.31299735,-28.93360161,-34.1536167,Retail Trade
GOOD,Gladstone Commercial Corporation - Real Estate Investment Trust,0.08,0.08,2.54306809,2.37510238,4.95382032,2.79605263,-7.40740741,-0.55688146,-21.48241206,-32.10211841,Finance
OWLT,"Owlet, Inc.",2.11779449,2.89141414,5.28423773,2.37437186,2.37437186,-9.05133929,-8.23198198,-16.68977148,-70.05462119,-97.03143524,Consumer Durables
KRO,Kronos Worldwide Inc,-0.06816633,-0.06816633,2.80504909,2.37430168,4.56490728,-5.41935484,-24.74332649,-20.92772384,-18.46496107,-53.07298335,Process Industries
LPX,Louisiana-Pacific Corporation,-0.0893655,-0.0893655,3.16712835,2.37309877,6.57191911,1.07653338,-28.08316169,-6.21957361,2.71189557,140.90125054,Non-Energy Minerals
LYFT,"Lyft, Inc.",-0.73597056,-0.73597056,3.55086372,2.37191651,7.14995035,2.37191651,-9.93322204,6.93756194,-11.19341564,-85.5941255,Transportation
RMNI,"Rimini Street, Inc.",0,0,0.94907407,2.37089202,8.48258706,-0.88636364,-58.46666667,-44.93686869,-55.31762295,-67.93382353,Technology Services
ANDE,"The Andersons, Inc.",-0.0948047,-0.0948047,2.35042735,2.3703128,4.31597703,2.29081732,8.46027172,20.46181984,55.70330969,54.56145497,Commercial Services
GPI,"Group 1 Automotive, Inc.",-0.84494177,2.30110736,2.30110736,2.36944477,6.47376165,-3.0478955,-2.71118082,14.13800657,56.68491009,368.47689265,Retail Trade
OPCH,"Option Care Health, Inc.",-0.07557437,-0.07557437,2.02160494,2.36915454,2.87892935,2.17928903,-2.77941176,6.04067753,-1.0032944,188.94230769,Health Services
CLPR,Clipper Realty Inc.,0.77669903,2.16535433,1.3671875,2.36686391,4.63709677,0.19305019,-15.05728314,-4.24354244,-22.42152466,-59.67365967,Finance
OBIO,"Orchestra BioMed Holdings, Inc.",1.62454874,1.62454874,1.80831826,2.36363636,9.10852713,-35.43577982,-23.60922659,-66.50803093,-43.36016097,-50.65731814,Health Technology
AGM,Federal Agricultural Mortgage Corporation,-0.08138198,2.34897064,2.66079892,2.36278944,3.89886255,-1.73039533,-2.22465824,10.99480272,41.47228961,115.38352273,Finance
DBD,Diebold Nixdorf Incorporated,1.01794803,2.36156352,2.58433079,2.36156352,0.34592869,-0.44878564,-21.4375,-21.4375,-21.4375,-21.4375,Electronic Technology
SIGI,"Selective Insurance Group, Inc.",-0.18641066,-0.18641066,2.06824247,2.36092525,4.44747879,3.79955413,10.5388109,10.52740221,19.28046335,85.24476734,Finance
ETAO,"Etao International Co., Ltd.",-1.42865682,-1.42865682,0,2.35878336,3.71069182,-50.04544078,-63.8377193,-78.2883476,-98.34603811,-98.31734694,Health Services
RAIN,Rain Oncology Inc.,-0.28490028,-0.28490028,2.35849057,2.35849057,9.5959596,25.89928058,-20.80291971,-85.35762483,-77.85714286,-95.09049774,Health Technology
BURL,"Burlington Stores, Inc.",-0.16229268,-0.16229268,2.93421482,2.35776317,8.4300576,-6.78861789,-27.61164045,-32.65965399,10.6951637,-20.20058213,Retail Trade
MAC,Macerich Company (The),-0.35320088,-0.35320088,3.01094891,2.35720762,3.95948435,3.48304308,-8.9516129,12.78721279,21.13733906,-77.51891677,Finance
SSTI,"SoundThinking, Inc.",-1.64935858,2.48249523,2.61312938,2.35219326,4.13971539,-10.05586592,-30.09118541,-42.43832678,-48.21486008,-62.45335821,Technology Services
FLR,Fluor Corporation,-0.08017103,-0.08017103,2.97111417,2.35165436,3.54080221,1.98910082,18.63708399,25.77284946,40.45028143,-17.80851998,Industrial Services
ZUO,"Zuora, Inc.",-0.06035003,-0.06035003,3.62953692,2.34857849,7.95306389,0.48543689,-24.59016393,-4.71806674,20.87591241,-60.03861004,Technology Services
ABEO,Abeona Therapeutics Inc.,-0.6833713,-0.6833713,2.58823529,2.34741784,5.31400966,3.56294537,12.08226221,38.85350318,1.39534884,-98.31334623,Health Technology
CAR,"Avis Budget Group, Inc.",0.04451616,0.04451616,2.85665216,2.34690971,3.52636128,-0.01113028,-26.62337662,1.61180862,4.45930233,454.19494139,Finance
R,"Ryder System, Inc.",-0.14589608,-0.14589608,2.59338107,2.34578627,4.49438202,-0.86956522,16.86507937,22.90748899,36.01026299,55.98057967,Finance
PFGC,Performance Food Group Company,-0.1064396,-0.1064396,2.77422887,2.34460196,4.91894913,-4.33231397,-6.7869558,-8.0052279,24.22236929,96.13375131,Transportation
CC,Chemours Company (The),-0.14992504,-0.14992504,3.45631068,2.34344987,3.77873004,-5.02673797,-30.67915691,-7.78816199,-1.9506809,-28.19407008,Process Industries
ATNF,180 Life Sciences Corp.,6.42971246,1.54450526,1.75639557,2.34254992,-4.80442936,-12.97959184,-50.18691589,-56.66666667,-94.85223102,-99.42065217,Health Technology
ATEC,"Alphatec Holdings, Inc.",0.21231423,0.21231423,4.14827891,2.34171726,5.26315789,-9.02081727,-36.72922252,-27.9169212,27.01829925,280.64516129,Health Technology
OIS,"Oil States International, Inc.",0.06357279,0.06357279,3.14547837,2.34070221,2.07522698,-5.97371565,-5.18072289,-1.37844612,75.27839644,-73.45699831,Industrial Services
ZYME,Zymeworks Inc.,-0.06925208,-0.06925208,2.77777778,2.34042553,11,13.80126183,-8.55513308,-26.22699387,29.76618705,-46.11650485,Health Technology
LBRT,Liberty Energy Inc.,0.23166023,0.23166023,2.39347712,2.33964248,3.09851695,5.10259179,23.74443738,50.89147287,34.05647383,-5.00244021,Industrial Services
SWI,SolarWinds Corporation,0,0,3.35164835,2.33949946,3.125,-0.37076271,-13.23800738,11.30177515,14.41605839,-41.31577703,Technology Services
PATK,"Patrick Industries, Inc.",-0.22451136,-0.22451136,3.34288443,2.33752196,4.97574498,0.90594191,-10.51512287,8.23092312,69.89681472,39.561452,Consumer Durables
INPX,Inpixon,0,0,7.35294118,2.3364486,5.38979788,-2.14477212,-35.13033175,-78.93825736,-98.68231047,-99.99967556,Technology Services
MVIS,"MicroVision, Inc.",-0.68027211,-0.68027211,4.784689,2.3364486,5.79710145,0,-46.71532847,3.30188679,-31.34796238,73.80952381,Electronic Technology
IBOC,International Bancshares Corporation,-0.18214936,-0.18214936,2.88664633,2.33426704,3.54274917,1.15366867,-9.60824742,3.3474776,-6.14429458,7.10969949,Finance
ATNI,"ATN International, Inc.",-0.22746659,-0.22746659,2.66237566,2.3330417,6.04412209,11.18504436,3.47979947,-9.02255639,-7.48747693,-51.93150685,Communications
PENN,"PENN Entertainment, Inc.",-0.28402367,-0.28402367,3.53982301,2.33236152,4.7240179,-8.23529412,-23.41818182,-27.95073555,-27.17842324,-26.41509434,Consumer Services
RGP,"Resources Connection, Inc.",0,0,2.47699929,2.33215548,4.17266187,-2.88397049,-12.56038647,-5.42129327,-18.87955182,-15.61771562,Commercial Services
PDM,"Piedmont Office Realty Trust, Inc.",-0.36264733,-0.36264733,3.67924528,2.32774674,7.956778,-2.22419929,-28.82124352,-16.9939577,-45.96853491,-69.48917268,Finance
BRTX,"BioRestorative Therapies, Inc.",1.14942529,2.3255814,2.80373832,2.3255814,-0.45248869,22.90502793,-29.48717949,-41.33333333,-32.30769231,-99.96357616,Health Technology
VIA,"Via Renewables, Inc.",-2.99212598,-2.99212598,1.65016502,2.3255814,-4.12451362,-16.19047619,2.66666667,-63.61488482,-77.88150808,-84.67661692,Utilities
ANIX,"Anixa Biosciences, Inc.",0.57142857,2.62390671,2.3255814,2.3255814,5.38922156,7.64525994,-8.80829016,-28.45528455,-28.45528455,-45,Health Technology
ORIC,"Oric Pharmaceuticals, Inc.",-0.6932409,-0.6932409,3.62318841,2.3255814,2.78526505,-5.45454545,-29.9877601,2.87769784,105.75539568,-78,Health Technology
NGVT,Ingevity Corporation,-0.00257853,-0.00257853,3.24031946,2.32405853,5.61747957,-10.39928586,-30.17040432,-39.95932442,-32.19058973,-50.5404058,Process Industries
SMBC,"Southern Missouri Bancorp, Inc.",1.82260024,2.99901672,3.38021219,2.31990232,3.53348159,8.2967175,-0.52231719,14.98353458,-23.91501725,11.25862985,Finance
KRUS,"Kura Sushi USA, Inc.",0.08238374,0.08238374,3.47635727,2.31974181,5.86984851,-1.70372051,-37.02180233,-0.69747899,-8.22719571,225.13006503,Consumer Services
HOFT,Hooker Furnishings Corporation,-0.05268704,-0.05268704,3.32244009,2.3193096,3.77461707,-2.46786632,-7.23716381,8.27625571,35.88825215,-40.55155124,Consumer Durables
WSFS,WSFS Financial Corporation,-0.29585799,-0.29585799,3.20155902,2.31852056,5.07369615,1.56164384,-9.51916036,-2.1124901,-23.62999588,-18.02299867,Finance
HLIO,"Helios Technologies, Inc.",-0.10859729,-0.10859729,2.73641102,2.31738969,3.23606435,-0.52271089,-15.88172535,-10.20175724,4.3289225,19.07227616,Producer Manufacturing
OLO,Olo Inc.,0,0,3.41726619,2.31316726,3.79061372,-5.11551155,-13.40361446,-22.40215924,-26.56449553,-82.03125,Technology Services
MFIN,Medallion Financial Corp.,0,1.9969278,2.78637771,2.31124807,3.91236307,-5.41310541,-17.41293532,-0.89552239,-4.18470418,-2.92397661,Finance
BANC,"Banc of California, Inc.",-0.23687327,-0.23687327,3.14285714,2.30769231,1.64923572,2.05977383,-1.51987529,7.44047619,-27.30149597,-30.91853472,Finance
FULT,Fulton Financial Corporation,0.31758634,0.31758634,2.97473513,2.30769231,4.59437086,4.33526012,-4.92851768,0.27777778,-28.04669704,-21.81311881,Finance
GABC,"German American Bancorp, Inc.",-0.44133873,-0.44133873,2.07390649,2.30536659,3.39954163,-0.07382798,-4.0070922,-14.55176768,-28.00531915,-18.65985577,Finance
DOCU,"DocuSign, Inc.",-0.32725573,-0.35063114,3.24533785,2.30381569,5.07764358,1.5,-21.79416621,-18.44270136,-7.40660295,-9.35573038,Technology Services
AXR,AMREP Corporation,-0.1183432,1.07784431,2.73889227,2.3030303,2.36506974,0.34180413,-13.56886841,12.38348868,51.79856115,141.48783977,Finance
QMCO,Quantum Corporation,-1.97749196,-1.97749196,3.33898305,2.29865772,1.44758735,-0.04918033,-44.06422018,-38.83426966,-46.51754386,-77.16479401,Electronic Technology
ONL,Orion Office REIT Inc.,-0.58195926,-0.58195926,3.3266129,2.29540918,5.67010309,-1.63147793,-23.62146051,-20.91049383,-44.71413161,-79.5,Finance
CXT,"Crane NXT, Co.",-0.06479682,-0.06479682,2.66514373,2.29514416,2.37281701,-2.95123268,-7.62247345,9.92662046,61.4983066,73.8294634,Producer Manufacturing
HUN,Huntsman Corporation,-0.16732901,-0.16732901,3.04404145,2.29318474,4.57931639,-2.19262295,-14.82869379,-13.12340735,-9.84132981,-2.15252153,Process Industries
ROAD,"Construction Partners, Inc.",-0.37147103,-0.37147103,3.23325635,2.28832952,3.15384615,10.03829322,28.77720871,56.53696498,46.45067346,253.82585752,Industrial Services
FGI,FGI Industries Ltd.,2.28787879,2.28787879,1.35875685,2.28787879,2.67680608,-6.88275862,-24.98888889,-27.01621622,-47.86872587,-72.996,Producer Manufacturing
NN,NextNav Inc.,-0.60606061,-0.60606061,3.79746835,2.28690229,6.72451193,-4.28015564,67.34693878,140,78.90909091,-55.47511312,Technology Services
SPCE,"Virgin Galactic Holdings, Inc.",-0.75062552,-0.75062552,4.06976744,2.28571429,9.14634146,-0.55555556,-53.50649351,-49.71910112,-62.31578947,-81.99195171,Electronic Technology
CF,"CF Industries Holdings, Inc.",-0.16035661,-0.16035661,1.89626654,2.28296964,2.00473093,0.58898997,12.21051262,17.38804954,-13.36514314,68.94221352,Process Industries
FDIG,Fidelity Crypto Industry and Digital Payments ETF,-0.30902349,-0.30902349,3.93041237,2.28281547,7.24734043,0.6866417,-34.27057865,-2.59661836,19.65875371,-37.28615863,Miscellaneous
THO,"Thor Industries, Inc.",-0.06311139,-0.06311139,3.283462,2.28254549,4.78742416,-0.14737727,-14.13739492,20.77533376,18.36735202,16.06769306,Consumer Durables
WSR,Whitestone REIT,0,0,2.80326198,2.28194726,4.50777202,4.72481828,1.45875252,10.21857923,18.50763807,-22.60168841,Finance
ANIK,Anika Therapeutics Inc.,-0.12506253,-0.12506253,2.27971311,2.27971311,6.87901499,7.16586151,-20.33120511,-27.02850877,-17.73794808,-51.65859564,Health Technology
LUNR,"Intuitive Machines, Inc.",0,0,0,2.27920228,-2.17983651,-1.64383562,-58.87743414,-67.03397612,-63.40468909,-62.79792746,Electronic Technology
CENT,Central Garden & Pet Company,-0.1540832,-0.1540832,2.36966825,2.27733935,3.84615385,2.76393294,12.41635688,22.72727273,21.90271432,36.05278944,Consumer Non-Durables
PSCH,Invesco S&P SmallCap Health Care ETF,-0.16068559,-0.16068559,2.84137931,2.27709191,3.95984384,-0.71904128,-17.3025732,-16.66161636,-14.05508907,-11.99928259,Miscellaneous
WAFD,"WaFd, Inc.",-0.26335591,-0.26335591,3.07153966,2.27623457,5.1984127,3.47384856,-8.83768913,-9.21232877,-25.90832868,-9.86059164,Finance
AURA,"Aura Biosciences, Inc.",0,0,5.64713065,2.27541371,2.15466352,-3.53957637,-28.96141215,-0.54597701,-37.61715934,-38.63475177,Health Technology
XPER,Xperi Inc.,-0.11111111,-0.11111111,2.97823597,2.27531286,3.21469575,-8.82352941,-32.86034354,-8.17160368,-32.4567994,-60.91304348,Technology Services
ICUI,"ICU Medical, Inc.",0.03524074,0.03524074,3.5711028,2.27436498,5.13425926,-4.59205109,-34.58635788,-35.42709281,-20.57568551,-57.18191417,Health Technology
THG,Hanover Insurance Group Inc,-0.10731385,-0.10731385,2.38598866,2.27349561,5.47372091,9.03766444,8.41247088,-5.20172346,-14.02486679,6.63553049,Finance
WKC,World Kinect Corporation,-0.13876041,-0.13876041,2.3211748,2.27272727,3.39875539,-3.70040125,-5.96430126,-13.97849462,-13.70355573,-19.16167665,Distribution Services
VGAS,"Verde Clean Fuels, Inc.",2.63157895,0.51546392,2.63157895,2.27272727,-2.5,-22.4137931,-42.87109375,-45.42910448,-70.95332671,-70.45454545,Process Industries
FIX,"Comfort Systems USA, Inc.",0.04884005,0.04884005,2.63026052,2.27159261,3.17300428,-3.83193475,-3.40681363,22.65548986,58.62936792,213.34608031,Industrial Services
APPS,"Digital Turbine, Inc.",-0.17699115,-0.17699115,4.54545455,2.26860254,5.3271028,-6.85950413,-49.09665763,-54.18699187,-59.83606557,326.89393939,Technology Services
EYEN,"Eyenovia, Inc.",-0.09910101,-0.09910101,0.09219858,2.26811594,2.26811594,-14.98192771,-42.15983607,-68.42729306,-47.1423221,-62.56498674,Health Technology
QVCC,"QVC, Inc. 6.250% Senior Secured Notes due 2068",-0.11655012,2.2673031,4.25790754,2.2673031,-1.38089758,-2.39179954,-22.2323049,-12.81790437,-51.02857143,-65.99206349,Consumer Services
ABOS,"Acumen Pharmaceuticals, Inc.",-0.38961039,-0.38961039,2.26666667,2.26666667,2.54010695,-7.59036145,-50.19480519,-3.64321608,-52.00250313,-84.70283207,Health Technology
TPCS,TechPrecision Corporation,1.11888112,0.41666667,1.83098592,2.26308345,1.68776371,-0.41322314,-3.22321572,1.68776371,21.27616747,107.75862069,Producer Manufacturing
TDS,"Telephone and Data Systems, Inc.",-0.35879036,-0.35879036,2.42360379,2.26196739,8.72483221,6.17149099,142.39401496,82.70676692,30.55742109,-39.17396746,Communications
BDN,Brandywine Realty Trust,-0.42196049,-0.42196049,3.24519231,2.26190476,6.31188119,-5.39647577,-9.00423729,-3.48314607,-32.99531981,-70.39972433,Finance
HBIO,"Harvard Bioscience, Inc.",-0.34802784,-0.34802784,2.01900238,2.26190476,3.74396135,-0.11627907,-17.24470135,-9.57894737,87.55458515,-6.63043478,Health Technology
MPX,Marine Products Corporation,0.07132668,0.07132668,2.25947522,2.25947522,-0.4964539,-1.26671358,-19.41412981,4.85799701,59.79498861,-36.45833333,Consumer Durables
WEX,WEX Inc.,-0.20415454,-0.20415454,1.45807389,2.25929606,3.59205298,3.95555319,-0.09707746,5.49800367,39.43521358,5.26514132,Commercial Services
